DATE,sector,layoffs,ticker,Date,price,log_return
2020-01-01,Manufacturing,134,XLI,2020-01-01,75.75984191894531,0.000530291450720366
2020-02-01,Manufacturing,126,XLI,2020-02-01,68.25951385498047,-0.09900136898370737
2020-03-01,Manufacturing,705,XLI,2020-03-01,55.11760711669922,-0.19252857215188568
2020-04-01,Manufacturing,725,XLI,2020-04-01,60.440250396728516,0.09656883813478667
2020-05-01,Manufacturing,146,XLI,2020-05-01,63.69710922241211,0.05388559452195585
2020-06-01,Manufacturing,204,XLI,2020-06-01,64.66664123535156,0.01522097352258367
2020-07-01,Manufacturing,158,XLI,2020-07-01,67.81851959228516,0.0487404061309209
2020-08-01,Manufacturing,118,XLI,2020-08-01,73.56696319580078,0.08476215107723406
2020-09-01,Manufacturing,109,XLI,2020-09-01,72.7822494506836,-0.010666659476328388
2020-10-01,Manufacturing,108,XLI,2020-10-01,72.0115737915039,-0.010588785933332345
2020-11-01,Manufacturing,107,XLI,2020-11-01,83.55313873291016,0.16027374953396656
2020-12-01,Manufacturing,115,XLI,2020-12-01,84.04671478271484,0.005907331038544017
2021-01-01,Manufacturing,96,XLI,2021-01-01,80.79177856445312,-0.03872770311935059
2021-02-01,Manufacturing,70,XLI,2021-02-01,86.35771942138672,0.06889241647890287
2021-03-01,Manufacturing,111,XLI,2021-03-01,93.82976531982422,0.08652435414577453
2021-04-01,Manufacturing,113,XLI,2021-04-01,97.44546508789062,0.03853467772984498
2021-05-01,Manufacturing,92,XLI,2021-05-01,100.4951171875,0.03129598793395627
2021-06-01,Manufacturing,93,XLI,2021-06-01,97.89478302001953,-0.02587522896887484
2021-07-01,Manufacturing,106,XLI,2021-07-01,99.1250228881836,0.01256696046726491
2021-08-01,Manufacturing,119,XLI,2021-08-01,100.22792053222656,0.011126329274971036
2021-09-01,Manufacturing,117,XLI,2021-09-01,93.83120727539062,-0.06382166987869597
2021-10-01,Manufacturing,103,XLI,2021-10-01,100.5323715209961,0.0714172229068506
2021-11-01,Manufacturing,84,XLI,2021-11-01,96.9532699584961,-0.035601483465975026
2021-12-01,Manufacturing,100,XLI,2021-12-01,101.80237579345703,0.05001487662083748
2022-01-01,Manufacturing,122,XLI,2022-01-01,97.29005432128906,-0.04432432383820639
2022-02-01,Manufacturing,90,XLI,2022-02-01,96.46916198730469,-0.008437577095737558
2022-03-01,Manufacturing,101,XLI,2022-03-01,99.4533462524414,0.03093407472047316
2022-04-01,Manufacturing,119,XLI,2022-04-01,92.1875,-0.07305783592236892
2022-05-01,Manufacturing,92,XLI,2022-05-01,91.76114654541016,-0.004624851032838939
2022-06-01,Manufacturing,90,XLI,2022-06-01,84.62956237792969,-0.07771899584919895
2022-07-01,Manufacturing,101,XLI,2022-07-01,93.078857421875,0.0998385765746177
2022-08-01,Manufacturing,125,XLI,2022-08-01,90.44142150878906,-0.028335499447870283
2022-09-01,Manufacturing,95,XLI,2022-09-01,80.62162017822266,-0.1085763709453873
2022-10-01,Manufacturing,103,XLI,2022-10-01,92.26295471191406,0.14439469844387887
2022-11-01,Manufacturing,99,XLI,2022-11-01,99.46992492675781,0.07811336887429099
2022-12-01,Manufacturing,100,XLI,2022-12-01,96.0375747680664,-0.03450641147280176
2023-01-01,Manufacturing,118,XLI,2023-01-01,100.07241821289062,0.042013175099105515
2023-02-01,Manufacturing,107,XLI,2023-02-01,99.20777130126953,-0.008640212029069505
2023-03-01,Manufacturing,121,XLI,2023-03-01,99.41410827636719,0.002079846894968096
2023-04-01,Manufacturing,131,XLI,2023-04-01,98.65782928466797,-0.007607360814390618
2023-05-01,Manufacturing,137,XLI,2023-05-01,95.55010223388672,-0.03150005502162623
2023-06-01,Manufacturing,105,XLI,2023-06-01,105.87958526611328,0.10810541057237333
2023-07-01,Manufacturing,137,XLI,2023-07-01,109.37359619140625,0.032999854660473726
2023-08-01,Manufacturing,155,XLI,2023-08-01,107.20435333251953,-0.019833332124240433
2023-09-01,Manufacturing,131,XLI,2023-09-01,100.41925811767578,-0.0632912284242616
2023-10-01,Manufacturing,119,XLI,2023-10-01,97.82477569580078,-0.02583650258434167
2023-11-01,Manufacturing,97,XLI,2023-11-01,106.46749114990234,0.08834894220434752
2023-12-01,Manufacturing,83,XLI,2023-12-01,113.36972045898438,0.06482945389747141
2000-12-01,Mining and Logging,22,XLE,2000-12-01,18.098047256469727,
2001-01-01,Mining and Logging,13,XLE,2001-01-01,17.573745727539062,-0.028970060775105777
2001-02-01,Mining and Logging,5,XLE,2001-02-01,17.36043930053711,-0.012137789536108334
2001-03-01,Mining and Logging,8,XLE,2001-03-01,16.791595458984375,-0.03276667322209614
2001-04-01,Mining and Logging,8,XLE,2001-04-01,18.581642150878906,0.10660372900639192
2001-05-01,Mining and Logging,9,XLE,2001-05-01,18.406084060668945,-0.009447931931121478
2001-06-01,Mining and Logging,8,XLE,2001-06-01,16.6505126953125,-0.09537994934554495
2001-07-01,Mining and Logging,9,XLE,2001-07-01,16.535799026489258,-0.006889497694298474
2001-08-01,Mining and Logging,10,XLE,2001-08-01,15.835780143737793,-0.04233353838118625
2001-09-01,Mining and Logging,7,XLE,2001-09-01,14.231810569763184,-0.10128768898126528
2001-10-01,Mining and Logging,10,XLE,2001-10-01,14.888324737548828,0.046130052432012514
2001-11-01,Mining and Logging,15,XLE,2001-11-01,14.056886672973633,-0.055844971091897455
2001-12-01,Mining and Logging,17,XLE,2001-12-01,14.799638748168945,0.052839017093547325
2002-01-01,Mining and Logging,11,XLE,2002-01-01,14.331876754760742,-0.0316063115706845
2002-02-01,Mining and Logging,6,XLE,2002-02-01,14.821656227111816,0.034174133697345566
2002-03-01,Mining and Logging,11,XLE,2002-03-01,16.07952117919922,0.08486669322329266
2002-04-01,Mining and Logging,13,XLE,2002-04-01,15.55294418334961,-0.03274830077221447
2002-05-01,Mining and Logging,7,XLE,2002-05-01,15.279298782348633,-0.017594443712717123
2002-06-01,Mining and Logging,6,XLE,2002-06-01,14.63149642944336,-0.0423973876113769
2002-07-01,Mining and Logging,13,XLE,2002-07-01,12.680268287658691,-0.13335807114425824
2002-08-01,Mining and Logging,12,XLE,2002-08-01,12.871286392211914,0.015064200553164486
2002-09-01,Mining and Logging,5,XLE,2002-09-01,11.888106346130371,-0.07638553102791967
2002-10-01,Mining and Logging,7,XLE,2002-10-01,12.1731538772583,0.02397753879622
2002-11-01,Mining and Logging,7,XLE,2002-11-01,12.675894737243652,0.04129914605980334
2002-12-01,Mining and Logging,11,XLE,2002-12-01,12.613761901855469,-0.0049016528360422695
2003-01-01,Mining and Logging,13,XLE,2003-01-01,12.360877990722656,-0.020048254684085443
2003-02-01,Mining and Logging,9,XLE,2003-02-01,12.724263191223145,0.029398008844778056
2003-03-01,Mining and Logging,8,XLE,2003-03-01,12.6731595993042,-0.004016231914645951
2003-04-01,Mining and Logging,5,XLE,2003-04-01,12.631354331970215,-0.003298724915945961
2003-05-01,Mining and Logging,8,XLE,2003-05-01,13.972686767578125,0.10619070610765546
2003-06-01,Mining and Logging,9,XLE,2003-06-01,13.727250099182129,-0.01756545984881741
2003-07-01,Mining and Logging,8,XLE,2003-07-01,13.305763244628906,-0.030704391011156296
2003-08-01,Mining and Logging,12,XLE,2003-08-01,14.154573440551758,0.06379267241700615
2003-09-01,Mining and Logging,7,XLE,2003-09-01,13.793248176574707,-0.025527103695112574
2003-10-01,Mining and Logging,8,XLE,2003-10-01,13.99528694152832,0.014647656764179562
2003-11-01,Mining and Logging,6,XLE,2003-11-01,14.104796409606934,0.007824739037944672
2003-12-01,Mining and Logging,17,XLE,2003-12-01,15.880147933959961,0.12586863878048016
2004-01-01,Mining and Logging,16,XLE,2004-01-01,16.310440063476562,0.027096229286152518
2004-02-01,Mining and Logging,10,XLE,2004-02-01,17.167360305786133,0.0525381436046255
2004-03-01,Mining and Logging,5,XLE,2004-03-01,16.98787498474121,-0.010455033147083626
2004-04-01,Mining and Logging,8,XLE,2004-04-01,17.35077667236328,0.02136239452833477
2004-05-01,Mining and Logging,7,XLE,2004-05-01,17.298450469970703,-0.003015784444734604
2004-06-01,Mining and Logging,4,XLE,2004-06-01,18.304370880126953,0.0581508969200728
2004-07-01,Mining and Logging,5,XLE,2004-07-01,18.943531036376953,0.03491844436696456
2004-08-01,Mining and Logging,8,XLE,2004-08-01,18.65163230895996,-0.015408886910073138
2004-09-01,Mining and Logging,8,XLE,2004-09-01,20.39129638671875,0.0932714117961182
2004-10-01,Mining and Logging,9,XLE,2004-10-01,20.595684051513672,0.010023279585502198
2004-11-01,Mining and Logging,10,XLE,2004-11-01,21.9847469329834,0.06744436737305826
2004-12-01,Mining and Logging,9,XLE,2004-12-01,21.287275314331055,-0.031725251183398306
2005-01-01,Mining and Logging,11,XLE,2005-01-01,22.08814239501953,0.037621868880011844
2005-02-01,Mining and Logging,6,XLE,2005-02-01,25.79401397705078,0.1677765162753957
2005-03-01,Mining and Logging,7,XLE,2005-03-01,25.217544555664062,-0.022348961348148788
2005-04-01,Mining and Logging,9,XLE,2005-04-01,23.932275772094727,-0.05096724547198839
2005-05-01,Mining and Logging,4,XLE,2005-05-01,24.599178314208984,0.027866240071154236
2005-06-01,Mining and Logging,5,XLE,2005-06-01,26.2340145111084,0.0664589758250218
2005-07-01,Mining and Logging,6,XLE,2005-07-01,28.180923461914062,0.07421315368950765
2005-08-01,Mining and Logging,6,XLE,2005-08-01,29.98072052001953,0.06386579419719363
2005-09-01,Mining and Logging,9,XLE,2005-09-01,31.774612426757812,0.05983484971751807
2005-10-01,Mining and Logging,9,XLE,2005-10-01,28.98583984375,-0.08776732019740863
2005-11-01,Mining and Logging,7,XLE,2005-11-01,29.419267654418945,0.01495308788723615
2005-12-01,Mining and Logging,9,XLE,2005-12-01,29.8704891204834,0.015337617216201416
2006-01-01,Mining and Logging,6,XLE,2006-01-01,34.324012756347656,0.14909443290000546
2006-02-01,Mining and Logging,8,XLE,2006-02-01,31.157094955444336,-0.09226537186616246
2006-03-01,Mining and Logging,8,XLE,2006-03-01,32.383384704589844,0.03935828262869645
2006-04-01,Mining and Logging,11,XLE,2006-04-01,34.1152458190918,0.05347992899137832
2006-05-01,Mining and Logging,3,XLE,2006-05-01,33.16593933105469,-0.027826458970020118
2006-06-01,Mining and Logging,3,XLE,2006-06-01,33.882389068603516,0.021601973349748782
2006-07-01,Mining and Logging,4,XLE,2006-07-01,35.14634323120117,0.037304162939586716
2006-08-01,Mining and Logging,6,XLE,2006-08-01,33.36055374145508,-0.050810107839633245
2006-09-01,Mining and Logging,11,XLE,2006-09-01,32.030208587646484,-0.039877789922757145
2006-10-01,Mining and Logging,6,XLE,2006-10-01,33.51091766357422,0.046228518052761514
2006-11-01,Mining and Logging,7,XLE,2006-11-01,36.38517379760742,0.08577073784993572
2006-12-01,Mining and Logging,8,XLE,2006-12-01,35.25471115112305,-0.03106932105842275
2007-01-01,Mining and Logging,13,XLE,2007-01-01,35.03438186645508,-0.006249640898304487
2007-02-01,Mining and Logging,6,XLE,2007-02-01,34.31669998168945,-0.020485073420199118
2007-03-01,Mining and Logging,4,XLE,2007-03-01,36.35519027709961,0.05940228216867727
2007-04-01,Mining and Logging,8,XLE,2007-04-01,38.34416580200195,0.05470953417496527
2007-05-01,Mining and Logging,6,XLE,2007-05-01,41.32722854614258,0.07779704374178564
2007-06-01,Mining and Logging,5,XLE,2007-06-01,41.744747161865234,0.010102748972302678
2007-07-01,Mining and Logging,8,XLE,2007-07-01,41.872032165527344,0.0030491262330218927
2007-08-01,Mining and Logging,10,XLE,2007-08-01,42.375694274902344,0.012028604376877139
2007-09-01,Mining and Logging,7,XLE,2007-09-01,45.39170455932617,0.07117311789296399
2007-10-01,Mining and Logging,9,XLE,2007-10-01,46.667171478271484,0.028099119240571735
2007-11-01,Mining and Logging,12,XLE,2007-11-01,44.701908111572266,-0.04211233088369748
2007-12-01,Mining and Logging,12,XLE,2007-12-01,48.279537200927734,0.08003302857734851
2008-01-01,Mining and Logging,13,XLE,2008-01-01,42.45628356933594,-0.12061535733776463
2008-02-01,Mining and Logging,14,XLE,2008-02-01,46.390804290771484,0.09267228289094187
2008-03-01,Mining and Logging,7,XLE,2008-03-01,45.176902770996094,-0.026166856521107396
2008-04-01,Mining and Logging,13,XLE,2008-04-01,50.01142883300781,0.10701322502160382
2008-05-01,Mining and Logging,6,XLE,2008-05-01,52.61140060424805,0.05198755228373386
2008-06-01,Mining and Logging,8,XLE,2008-06-01,54.12858581542969,0.028837575007633287
2008-07-01,Mining and Logging,11,XLE,2008-07-01,45.63518142700195,-0.15691162553902593
2008-08-01,Mining and Logging,7,XLE,2008-08-01,45.788543701171875,0.0033606149767420046
2008-09-01,Mining and Logging,7,XLE,2008-09-01,38.82670974731445,-0.15204313985813112
2008-10-01,Mining and Logging,12,XLE,2008-10-01,31.629209518432617,-0.1853749719129798
2008-11-01,Mining and Logging,18,XLE,2008-11-01,30.940000534057617,-0.021790269022479047
2008-12-01,Mining and Logging,21,XLE,2008-12-01,29.395465850830078,-0.04992031857036883
2009-01-01,Mining and Logging,24,XLE,2009-01-01,29.022192001342773,-0.01269834781260204
2009-02-01,Mining and Logging,18,XLE,2009-02-01,25.440820693969727,-0.1234011306660554
2009-03-01,Mining and Logging,20,XLE,2009-03-01,26.263471603393555,0.03233586366255947
2009-04-01,Mining and Logging,19,XLE,2009-04-01,28.46258544921875,0.08373279355578589
2009-05-01,Mining and Logging,19,XLE,2009-05-01,32.13076400756836,0.12887720846351636
2009-06-01,Mining and Logging,12,XLE,2009-06-01,29.87390899658203,-0.07023969334979796
2009-07-01,Mining and Logging,18,XLE,2009-07-01,31.632558822631836,0.058869089621014004
2009-08-01,Mining and Logging,9,XLE,2009-08-01,31.97627067565918,0.010865761918110506
2009-09-01,Mining and Logging,13,XLE,2009-09-01,33.69473648071289,0.053741908257044946
2009-10-01,Mining and Logging,16,XLE,2009-10-01,34.679237365722656,0.0292182396373184
2009-11-01,Mining and Logging,12,XLE,2009-11-01,35.66469192504883,0.028416269623628088
2009-12-01,Mining and Logging,20,XLE,2009-12-01,35.78396987915039,0.003344426873284956
2010-01-01,Mining and Logging,14,XLE,2010-01-01,34.3946647644043,-0.03882478996707339
2010-02-01,Mining and Logging,8,XLE,2010-02-01,35.429656982421875,0.030091650118035496
2010-03-01,Mining and Logging,7,XLE,2010-03-01,36.30058288574219,0.024581832777901713
2010-04-01,Mining and Logging,8,XLE,2010-04-01,37.94126510620117,0.045197131561856896
2010-05-01,Mining and Logging,8,XLE,2010-05-01,33.596797943115234,-0.11450506858233023
2010-06-01,Mining and Logging,5,XLE,2010-06-01,31.46257972717285,-0.06352445312068
2010-07-01,Mining and Logging,6,XLE,2010-07-01,34.25258255004883,0.08867686143569387
2010-08-01,Mining and Logging,7,XLE,2010-08-01,32.57303237915039,-0.04903426386738374
2010-09-01,Mining and Logging,7,XLE,2010-09-01,35.664913177490234,0.09492149095455171
2010-10-01,Mining and Logging,8,XLE,2010-10-01,37.861289978027344,0.06158368561298899
2010-11-01,Mining and Logging,10,XLE,2010-11-01,40.07902145385742,0.05857516944396579
2010-12-01,Mining and Logging,14,XLE,2010-12-01,43.619712829589844,0.08834276005986785
2011-01-01,Mining and Logging,13,XLE,2011-01-01,46.959373474121094,0.07656310479572337
2011-02-01,Mining and Logging,3,XLE,2011-02-01,50.41954803466797,0.07368442772035166
2011-03-01,Mining and Logging,3,XLE,2011-03-01,51.19630432128906,0.015405855801940316
2011-04-01,Mining and Logging,8,XLE,2011-04-01,51.838871002197266,0.012551036435671126
2011-05-01,Mining and Logging,6,XLE,2011-05-01,49.668174743652344,-0.04187391076578262
2011-06-01,Mining and Logging,6,XLE,2011-06-01,48.53452682495117,-0.02282443283958313
2011-07-01,Mining and Logging,5,XLE,2011-07-01,49.42464828491211,0.018339963695769068
2011-08-01,Mining and Logging,7,XLE,2011-08-01,44.37550735473633,-0.10215835833711207
2011-09-01,Mining and Logging,7,XLE,2011-09-01,37.82649612426758,-0.14758166432027853
2011-10-01,Mining and Logging,5,XLE,2011-10-01,45.244224548339844,0.19609874516803116
2011-11-01,Mining and Logging,8,XLE,2011-11-01,45.99711227416992,0.016640526682597523
2011-12-01,Mining and Logging,12,XLE,2011-12-01,44.86778259277344,-0.02455218655173419
2012-01-01,Mining and Logging,16,XLE,2012-01-01,46.0744514465332,0.02689388206927168
2012-02-01,Mining and Logging,12,XLE,2012-02-01,48.80544662475586,0.05927352561954691
2012-03-01,Mining and Logging,12,XLE,2012-03-01,46.765350341796875,-0.041800586287928265
2012-04-01,Mining and Logging,12,XLE,2012-04-01,46.6123046875,-0.0032726292688560754
2012-05-01,Mining and Logging,13,XLE,2012-05-01,41.633079528808594,-0.10682211901070582
2012-06-01,Mining and Logging,10,XLE,2012-06-01,43.42585372924805,0.04306129214388088
2012-07-01,Mining and Logging,6,XLE,2012-07-01,45.79207992553711,0.05448888146314945
2012-08-01,Mining and Logging,12,XLE,2012-08-01,47.02809524536133,0.026991901696409304
2012-09-01,Mining and Logging,12,XLE,2012-09-01,48.27727508544922,0.0265624162231215
2012-10-01,Mining and Logging,13,XLE,2012-10-01,47.50944900512695,-0.015904503287794025
2012-11-01,Mining and Logging,11,XLE,2012-11-01,46.92827224731445,-0.012232866724044333
2012-12-01,Mining and Logging,19,XLE,2012-12-01,47.166038513183594,0.005066588955504159
2013-01-01,Mining and Logging,21,XLE,2013-01-01,51.34251403808594,0.08854836353778062
2013-02-01,Mining and Logging,16,XLE,2013-02-01,51.56818771362305,0.004395454327961179
2013-03-01,Mining and Logging,10,XLE,2013-03-01,52.64348602294922,0.02085197011959572
2013-04-01,Mining and Logging,12,XLE,2013-04-01,52.18599319458008,-0.008690397671797467
2013-05-01,Mining and Logging,8,XLE,2013-05-01,53.672828674316406,0.028491083310276943
2013-06-01,Mining and Logging,7,XLE,2013-06-01,52.20600128173828,-0.02732904951737769
2013-07-01,Mining and Logging,13,XLE,2013-07-01,55.216346740722656,0.05766282391057964
2013-08-01,Mining and Logging,8,XLE,2013-08-01,54.64691162109375,-0.0103127996189748
2013-09-01,Mining and Logging,12,XLE,2013-09-01,55.544639587402344,0.016427789598306708
2013-10-01,Mining and Logging,15,XLE,2013-10-01,58.14447784423828,0.046806285469634945
2013-11-01,Mining and Logging,9,XLE,2013-11-01,58.178123474121094,0.0005786556373064133
2013-12-01,Mining and Logging,19,XLE,2013-12-01,59.57132339477539,0.02394714434668943
2014-01-01,Mining and Logging,15,XLE,2014-01-01,56.3800048828125,-0.05357138854905441
2014-02-01,Mining and Logging,12,XLE,2014-02-01,59.26731491088867,0.051211595920885866
2014-03-01,Mining and Logging,13,XLE,2014-03-01,60.2207145690918,0.016086432456685618
2014-04-01,Mining and Logging,8,XLE,2014-04-01,63.69697952270508,0.05772540193997422
2014-05-01,Mining and Logging,14,XLE,2014-05-01,64.7637939453125,0.01674827331847273
2014-06-01,Mining and Logging,7,XLE,2014-06-01,68.01863861083984,0.050257164802231635
2014-07-01,Mining and Logging,8,XLE,2014-07-01,65.96558380126953,-0.030183709222947108
2014-08-01,Mining and Logging,9,XLE,2014-08-01,67.406005859375,0.021835963165958372
2014-09-01,Mining and Logging,11,XLE,2014-09-01,61.86281204223633,-0.08223590385555701
2014-10-01,Mining and Logging,13,XLE,2014-10-01,59.985347747802734,-0.030348835309196298
2014-11-01,Mining and Logging,10,XLE,2014-11-01,54.77046203613281,-0.08693599199582769
2014-12-01,Mining and Logging,21,XLE,2014-12-01,54.31758117675781,-0.008268706206572274
2015-01-01,Mining and Logging,31,XLE,2015-01-01,52.16251754760742,-0.03967525030500674
2015-02-01,Mining and Logging,27,XLE,2015-02-01,54.55833053588867,0.04592978063404729
2015-03-01,Mining and Logging,24,XLE,2015-03-01,53.56409454345703,-0.018223358058539363
2015-04-01,Mining and Logging,25,XLE,2015-04-01,57.473201751708984,0.07297999231706354
2015-05-01,Mining and Logging,16,XLE,2015-05-01,54.49109649658203,-0.05188688230751437
2015-06-01,Mining and Logging,8,XLE,2015-06-01,52.24582290649414,-0.04120441199469582
2015-07-01,Mining and Logging,17,XLE,2015-07-01,48.54838180541992,-0.07077008065681412
2015-08-01,Mining and Logging,20,XLE,2015-08-01,46.484127044677734,-0.04251953791200791
2015-09-01,Mining and Logging,15,XLE,2015-09-01,42.824459075927734,-0.07872941155230362
2015-10-01,Mining and Logging,19,XLE,2015-10-01,47.95484924316406,0.11980046632089736
2015-11-01,Mining and Logging,13,XLE,2015-11-01,47.94780349731445,-0.00014692457511189527
2015-12-01,Mining and Logging,26,XLE,2015-12-01,42.52002716064453,-0.11320177236010265
2016-01-01,Mining and Logging,25,XLE,2016-01-01,41.404335021972656,-0.026239215098727176
2016-02-01,Mining and Logging,28,XLE,2016-02-01,40.244930267333984,-0.02800201365444932
2016-03-01,Mining and Logging,28,XLE,2016-03-01,44.02189254760742,0.09384939308340967
2016-04-01,Mining and Logging,16,XLE,2016-04-01,48.35502624511719,0.0984313360181801
2016-05-01,Mining and Logging,12,XLE,2016-05-01,47.90372085571289,-0.009333163984165282
2016-06-01,Mining and Logging,12,XLE,2016-06-01,48.88514709472656,0.020487474072624856
2016-07-01,Mining and Logging,7,XLE,2016-07-01,48.58689880371094,-0.00610100017573223
2016-08-01,Mining and Logging,13,XLE,2016-08-01,49.4017333984375,0.016770664825068504
2016-09-01,Mining and Logging,7,XLE,2016-09-01,50.916011810302734,0.030652333586196123
2016-10-01,Mining and Logging,11,XLE,2016-10-01,49.780128479003906,-0.02230896118750969
2016-11-01,Mining and Logging,7,XLE,2016-11-01,53.9949836730957,0.0846694318169452
2016-12-01,Mining and Logging,7,XLE,2016-12-01,54.640621185302734,0.01195736100442124
2017-01-01,Mining and Logging,18,XLE,2017-01-01,53.164634704589844,-0.027012622636689576
2017-02-01,Mining and Logging,15,XLE,2017-02-01,52.056121826171875,-0.020850568889966725
2017-03-01,Mining and Logging,9,XLE,2017-03-01,50.97677993774414,-0.02073419706584978
2017-04-01,Mining and Logging,8,XLE,2017-04-01,49.771236419677734,-0.02364887542011651
2017-05-01,Mining and Logging,12,XLE,2017-05-01,48.010459899902344,-0.03537739157067121
2017-06-01,Mining and Logging,8,XLE,2017-06-01,47.628971099853516,-0.007945951795591988
2017-07-01,Mining and Logging,8,XLE,2017-07-01,49.21266555786133,0.03325065441131647
2017-08-01,Mining and Logging,9,XLE,2017-08-01,46.5163688659668,-0.05478867404010834
2017-09-01,Mining and Logging,5,XLE,2017-09-01,50.58665084838867,0.0875021434744847
2017-10-01,Mining and Logging,11,XLE,2017-10-01,50.82621383666992,0.004735695766838521
2017-11-01,Mining and Logging,11,XLE,2017-11-01,51.71685028076172,0.017523171152465933
2017-12-01,Mining and Logging,14,XLE,2017-12-01,54.0819091796875,0.04573091528363182
2018-01-01,Mining and Logging,11,XLE,2018-01-01,56.39337921142578,0.04274017072989067
2018-02-01,Mining and Logging,9,XLE,2018-02-01,50.28315353393555,-0.10835005390583596
2018-03-01,Mining and Logging,9,XLE,2018-03-01,50.78794860839844,0.010039049641590303
2018-04-01,Mining and Logging,9,XLE,2018-04-01,56.00576400756836,0.1027372741396193
2018-05-01,Mining and Logging,8,XLE,2018-05-01,57.682655334472656,0.02994140615022567
2018-06-01,Mining and Logging,11,XLE,2018-06-01,57.621952056884766,-0.0010523662136547873
2018-07-01,Mining and Logging,12,XLE,2018-07-01,58.9126091003418,0.022398703920736507
2018-08-01,Mining and Logging,13,XLE,2018-08-01,56.86534118652344,-0.03475092930159296
2018-09-01,Mining and Logging,11,XLE,2018-09-01,57.85840606689453,0.017463447148127642
2018-10-01,Mining and Logging,10,XLE,2018-10-01,51.65683364868164,-0.10718533122123652
2018-11-01,Mining and Logging,11,XLE,2018-11-01,50.84922409057617,-0.01563412816972143
2018-12-01,Mining and Logging,12,XLE,2018-12-01,44.11137390136719,-0.13250645038766096
2019-01-01,Mining and Logging,19,XLE,2019-01-01,49.515953063964844,0.1225212158361304
2019-02-01,Mining and Logging,18,XLE,2019-02-01,50.65719223022461,0.023047908717126253
2019-03-01,Mining and Logging,14,XLE,2019-03-01,51.33262252807617,0.013333354418497922
2019-04-01,Mining and Logging,11,XLE,2019-04-01,51.7274055480957,0.0076906848038711395
2019-05-01,Mining and Logging,9,XLE,2019-05-01,45.98426055908203,-0.1110271224346202
2019-06-01,Mining and Logging,6,XLE,2019-06-01,49.84953308105469,0.08405642441518513
2019-07-01,Mining and Logging,10,XLE,2019-07-01,49.507076263427734,-0.006869809935232896
2019-08-01,Mining and Logging,9,XLE,2019-08-01,45.385433197021484,-0.0832536149877835
2019-09-01,Mining and Logging,10,XLE,2019-09-01,46.7435188293457,0.029923381505001068
2019-10-01,Mining and Logging,12,XLE,2019-10-01,46.1829948425293,-0.011991480334691995
2019-11-01,Mining and Logging,14,XLE,2019-11-01,46.924015045166016,0.016045304232940705
2019-12-01,Mining and Logging,22,XLE,2019-12-01,47.84034729003906,0.01952800168508695
2020-01-01,Mining and Logging,12,XLE,2020-01-01,44.28271484375,-0.07436468687654796
2020-02-01,Mining and Logging,10,XLE,2020-02-01,37.51270294189453,-0.15288159106195764
2020-03-01,Mining and Logging,37,XLE,2020-03-01,24.08038330078125,-0.3580738946462838
2020-04-01,Mining and Logging,61,XLE,2020-04-01,32.19306945800781,0.33690020860105485
2020-05-01,Mining and Logging,19,XLE,2020-05-01,32.83693313598633,0.020000071096617944
2020-06-01,Mining and Logging,12,XLE,2020-06-01,32.06599044799805,-0.023477913872029577
2020-07-01,Mining and Logging,13,XLE,2020-07-01,30.915542602539062,-0.035877508518711854
2020-08-01,Mining and Logging,9,XLE,2020-08-01,30.589488983154297,-0.010546592164873969
2020-09-01,Mining and Logging,7,XLE,2020-09-01,25.69859504699707,-0.15988805628137992
2020-10-01,Mining and Logging,9,XLE,2020-10-01,25.048620223999023,-0.02529223180525575
2020-11-01,Mining and Logging,6,XLE,2020-11-01,32.06084060668945,0.27994437697498564
2020-12-01,Mining and Logging,12,XLE,2020-12-01,33.055110931396484,0.031011985521663954
2021-01-01,Mining and Logging,14,XLE,2021-01-01,34.75224685668945,0.05134261775176774
2021-02-01,Mining and Logging,11,XLE,2021-02-01,42.55646896362305,0.22456741111204903
2021-03-01,Mining and Logging,5,XLE,2021-03-01,43.36076354980469,0.018899467126117564
2021-04-01,Mining and Logging,6,XLE,2021-04-01,44.11558532714844,0.01740794477654317
2021-05-01,Mining and Logging,6,XLE,2021-05-01,46.634429931640625,0.05709647930120765
2021-06-01,Mining and Logging,3,XLE,2021-06-01,48.11716079711914,0.03179476767812939
2021-07-01,Mining and Logging,5,XLE,2021-07-01,44.566436767578125,-0.07379329891288189
2021-08-01,Mining and Logging,6,XLE,2021-08-01,43.67313003540039,-0.020044383104632968
2021-09-01,Mining and Logging,2,XLE,2021-09-01,47.002750396728516,0.0762395632882098
2021-10-01,Mining and Logging,5,XLE,2021-10-01,52.487342834472656,0.11668662772819105
2021-11-01,Mining and Logging,4,XLE,2021-11-01,49.857032775878906,-0.05011322571403276
2021-12-01,Mining and Logging,6,XLE,2021-12-01,50.68814468383789,0.01666990315478789
2022-01-01,Mining and Logging,10,XLE,2022-01-01,60.98427963256836,0.20312708253481282
2022-02-01,Mining and Logging,5,XLE,2022-02-01,65.29537200927734,0.07069186358654078
2022-03-01,Mining and Logging,3,XLE,2022-03-01,70.71659851074219,0.08302619825329405
2022-04-01,Mining and Logging,3,XLE,2022-04-01,70.18820190429688,-0.007472030860831702
2022-05-01,Mining and Logging,5,XLE,2022-05-01,81.44259643554688,0.16034595880651858
2022-06-01,Mining and Logging,3,XLE,2022-06-01,66.78852844238281,-0.17993124770722646
2022-07-01,Mining and Logging,4,XLE,2022-07-01,74.06366729736328,0.10892797048607816
